unit_id,session_id,cell_type,brain_area,channel,quality,genotype
950918695,715093703,Sst,VISpm,850263290,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918802,715093703,Sst,VISpm,850263288,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918570,715093703,Sst,VISpm,850263288,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918745,715093703,Sst,VISpm,850263294,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918846,715093703,Sst,VISpm,850263298,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918902,715093703,Sst,VISpm,850263300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918821,715093703,Sst,VISpm,850263300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918936,715093703,Sst,VISpm,850263306,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918919,715093703,Sst,VISpm,850263304,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918955,715093703,Sst,VISpm,850263310,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919054,715093703,Sst,VISpm,850263316,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919040,715093703,Sst,VISpm,850263316,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919022,715093703,Sst,VISpm,850263316,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919104,715093703,Sst,VISpm,850263320,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919086,715093703,Sst,VISpm,850263320,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919249,715093703,Sst,VISpm,850263326,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919212,715093703,Sst,VISpm,850263326,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919154,715093703,Sst,VISpm,850263324,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919120,715093703,Sst,VISpm,850263324,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919387,715093703,Sst,VISpm,850263330,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919283,715093703,Sst,VISpm,850263328,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919496,715093703,Sst,VISpm,850263338,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919456,715093703,Sst,VISpm,850263336,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919748,715093703,Sst,VISpm,850263354,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919676,715093703,Sst,VISpm,850263352,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919993,715093703,Sst,VISpm,850263356,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919806,715093703,Sst,VISpm,850263356,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919945,715093703,Sst,VISpm,850263362,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919921,715093703,Sst,VISpm,850263362,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919900,715093703,Sst,VISpm,850263362,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950919863,715093703,Sst,VISpm,850263360,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920151,715093703,Sst,VISpm,850263366,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920092,715093703,Sst,VISpm,850263364,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920017,715093703,Sst,VISpm,850263364,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950921442,715093703,Sst,VISpm,850263374,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920309,715093703,Sst,VISpm,850263374,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920290,715093703,Sst,VISpm,850263372,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950920434,715093703,Sst,VISpm,850263380,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922041,715093703,Sst,PO,850261196,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922146,715093703,Sst,PO,850261194,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922234,715093703,Sst,PO,850261200,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922208,715093703,Sst,PO,850261200,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922174,715093703,Sst,PO,850261200,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922122,715093703,Sst,PO,850261198,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922286,715093703,Sst,PO,850261204,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922258,715093703,Sst,PO,850261204,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922383,715093703,Sst,PO,850261202,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922329,715093703,Sst,PO,850261202,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950932820,715093703,Sst,PO,850261206,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922368,715093703,Sst,PO,850261206,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922351,715093703,Sst,PO,850261206,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950932888,715093703,Sst,PO,850261212,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922600,715093703,Sst,PO,850261212,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922576,715093703,Sst,PO,850261212,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922551,715093703,Sst,PO,850261212,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922494,715093703,Sst,PO,850261210,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922466,715093703,Sst,PO,850261210,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922641,715093703,Sst,PO,850261216,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934044,715093703,Sst,PO,850261220,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934028,715093703,Sst,PO,850261220,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922725,715093703,Sst,PO,850261220,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922706,715093703,Sst,PO,850261220,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922684,715093703,Sst,PO,850261218,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922659,715093703,Sst,PO,850261218,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950932943,715093703,Sst,PO,850261224,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922781,715093703,Sst,PO,850261224,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922745,715093703,Sst,PO,850261222,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950932963,715093703,Sst,PO,850261228,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922994,715093703,Sst,PO,850261228,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922929,715093703,Sst,PO,850261228,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922896,715093703,Sst,PO,850261228,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922883,715093703,Sst,PO,850261228,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922841,715093703,Sst,PO,850261226,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950932980,715093703,Sst,LP,850261232,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923011,715093703,Sst,LP,850261232,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950922961,715093703,Sst,PoT,850261230,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923181,715093703,Sst,LP,850261236,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923049,715093703,Sst,LP,850261236,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923165,715093703,Sst,LP,850261238,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923121,715093703,Sst,LP,850261238,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923089,715093703,Sst,LP,850261238,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923236,715093703,Sst,LP,850261244,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923217,715093703,Sst,LP,850261244,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923254,715093703,Sst,LP,850261246,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923365,715093703,Sst,LP,850261252,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923348,715093703,Sst,LP,850261252,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923485,715093703,Sst,LP,850261254,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923464,715093703,Sst,LP,850261254,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923405,715093703,Sst,LP,850261254,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923606,715093703,Sst,LP,850261262,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923690,715093703,Sst,LP,850261268,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923669,715093703,Sst,LP,850261268,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923914,715093703,Sst,LP,850261270,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923754,715093703,Sst,LP,850261270,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923730,715093703,Sst,LP,850261270,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933012,715093703,Sst,LP,850261276,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923976,715093703,Sst,LP,850261276,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923897,715093703,Sst,LP,850261276,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923880,715093703,Sst,LP,850261276,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923958,715093703,Sst,LP,850261280,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923859,715093703,Sst,LP,850261280,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950923939,715093703,Sst,LP,850261278,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924147,715093703,Sst,LP,850261288,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924107,715093703,Sst,LP,850261286,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924089,715093703,Sst,LP,850261286,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924072,715093703,Sst,LP,850261286,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924231,715093703,Sst,LP,850261292,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924212,715093703,Sst,LP,850261292,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924173,715093703,Sst,LP,850261292,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924372,715093703,Sst,LP,850261296,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924272,715093703,Sst,LP,850261294,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933040,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924519,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924500,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924452,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924434,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924413,715093703,Sst,LP,850261300,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924598,715093703,Sst,LP,850261304,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924800,715093703,Sst,LP,850261308,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924753,715093703,Sst,LP,850261308,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924735,715093703,Sst,LP,850261308,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924693,715093703,Sst,LP,850261306,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924635,715093703,Sst,LP,850261306,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924883,715093703,Sst,LP,850261312,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933057,715093703,Sst,LP,850261310,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924899,715093703,Sst,LP,850261310,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950924845,715093703,Sst,LP,850261310,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925057,715093703,Sst,LP,850261316,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925112,715093703,Sst,LP,850261318,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925092,715093703,Sst,LP,850261318,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925212,715093703,Sst,LP,850261324,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925149,715093703,Sst,LP,850261324,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925166,715093703,Sst,LP,850261322,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925132,715093703,Sst,LP,850261322,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925187,715093703,Sst,LP,850261328,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925267,715093703,Sst,LP,850261326,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925368,715093703,Sst,LP,850261332,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925455,715093703,Sst,LP,850261330,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925332,715093703,Sst,LP,850261330,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925438,715093703,Sst,LP,850261334,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925400,715093703,Sst,LP,850261334,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925383,715093703,Sst,LP,850261334,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925555,715093703,Sst,LP,850261340,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925508,715093703,Sst,LP,850261340,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925664,715093703,Sst,LP,850261342,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925644,715093703,Sst,LP,850261342,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925626,715093703,Sst,LP,850261342,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925749,715093703,Sst,LP,850261348,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925730,715093703,Sst,LP,850261348,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925707,715093703,Sst,LP,850261348,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934229,715093703,Sst,LP,850261352,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933173,715093703,Sst,LP,850261352,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925850,715093703,Sst,LP,850261352,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925786,715093703,Sst,LP,850261350,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926055,715093703,Sst,LP,850261356,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925950,715093703,Sst,LP,850261356,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925925,715093703,Sst,LP,850261356,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925902,715093703,Sst,LP,850261354,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926001,715093703,Sst,LP,850261358,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925983,715093703,Sst,LP,850261358,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950925967,715093703,Sst,LP,850261358,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926095,715093703,Sst,LP,850261362,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933226,715093703,Sst,LP,850261366,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933208,715093703,Sst,LP,850261366,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926208,715093703,Sst,LP,850261366,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926709,715093703,Sst,DG,850261508,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926867,715093703,Sst,DG,850261512,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926928,715093703,Sst,DG,850261516,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926886,715093703,Sst,DG,850261516,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927046,715093703,Sst,DG,850261520,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927024,715093703,Sst,DG,850261518,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927002,715093703,Sst,DG,850261518,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926805,715093703,Sst,DG,850261518,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950926787,715093703,Sst,DG,850261518,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927066,715093703,Sst,DG,850261522,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927341,715093703,Sst,DG,850261528,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927229,715093703,Sst,DG,850261528,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927323,715093703,Sst,CA1,850261534,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934268,715093703,Sst,CA1,850261598,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927775,715093703,Sst,CA1,850261602,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950927745,715093703,Sst,CA1,850261602,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934286,715093703,Sst,CA1,850261620,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928113,715093703,Sst,CA1,850261620,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928198,715093703,Sst,CA1,850261624,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928179,715093703,Sst,CA1,850261624,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928255,715093703,Sst,CA1,850261628,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928440,715093703,Sst,CA1,850261632,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928423,715093703,Sst,CA1,850261632,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928387,715093703,Sst,CA1,850261630,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928536,715093703,Sst,CA1,850261636,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928518,715093703,Sst,CA1,850261636,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928497,715093703,Sst,CA1,850261636,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950934304,715093703,Sst,CA1,850261634,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928461,715093703,Sst,CA1,850261634,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928686,715093703,Sst,CA1,850261640,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933555,715093703,Sst,CA1,850261638,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933536,715093703,Sst,CA1,850261638,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933426,715093703,Sst,CA1,850261638,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928588,715093703,Sst,CA1,850261638,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928160,715093703,Sst,CA1,850261638,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928759,715093703,Sst,CA1,850261644,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928976,715093703,Sst,CA1,850261646,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928911,715093703,Sst,CA1,850261646,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928891,715093703,Sst,CA1,850261646,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928873,715093703,Sst,CA1,850261646,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950928855,715093703,Sst,CA1,850261646,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950933606,715093703,Sst,CA1,850261652,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950929101,715093703,Sst,CA1,850261652,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950929083,715093703,Sst,CA1,850261652,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950929067,715093703,Sst,CA1,850261652,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
